ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Discount_Level,Complaint_Ratio,Loyal_Customer,Shipping_Efficiency,Cost_Per_Weight
3062,4,2,3,5,237,4,1,1,28,3903,1,0,0.6,1,1.25,0.06072252113758647
3063,0,2,6,4,217,5,1,0,7,3725,1,1,1.0,1,0.5714285714285714,0.05825503355704698
3064,1,2,5,1,140,4,2,1,48,1322,1,3,1.0,1,0.16666666666666666,0.1059001512859304
3065,2,2,2,5,164,4,2,1,2,1439,1,1,0.4,1,1.6666666666666667,0.11396803335649756
3066,4,2,3,3,243,3,2,0,27,2052,1,0,0.75,0,0.75,0.11842105263157894
3067,3,2,3,4,158,3,0,1,41,1137,1,3,0.75,0,1.0,0.13896218117854
3068,4,2,5,5,180,4,0,1,10,1200,1,1,1.0,1,0.8333333333333334,0.15
3069,0,2,4,3,139,3,1,1,64,1814,1,3,1.0,0,0.6,0.07662624035281147
3070,1,2,4,4,162,2,2,1,8,1386,1,1,1.3333333333333333,0,0.8,0.11688311688311688
3071,2,2,5,3,206,4,1,1,18,3104,1,2,1.0,1,0.5,0.0663659793814433
3072,4,2,3,2,238,2,1,1,19,2196,1,2,1.0,0,0.5,0.10837887067395265
3073,3,2,5,3,254,2,2,1,4,3297,1,1,1.6666666666666667,0,0.5,0.07703973309068851
3074,4,2,5,3,270,3,2,1,38,3669,1,0,1.25,0,0.5,0.07358953393295176
3075,0,2,3,2,255,2,1,1,18,3732,1,2,1.0,0,0.5,0.06832797427652733
3076,1,2,4,4,182,2,1,0,13,3332,1,2,1.3333333333333333,0,0.8,0.0546218487394958
3077,2,2,3,3,149,2,2,1,7,1145,1,1,1.0,0,0.75,0.13013100436681221
3078,4,2,4,1,221,5,2,1,22,3075,1,0,0.6666666666666666,1,0.2,0.07186991869918699
3079,3,2,4,5,135,2,1,1,60,1026,1,3,1.3333333333333333,0,1.0,0.13157894736842105
3080,4,2,3,1,188,2,1,0,14,2074,1,2,1.0,0,0.25,0.09064609450337512
3081,0,2,5,5,194,3,1,1,47,2256,1,3,1.25,0,0.8333333333333334,0.08599290780141844
3082,1,2,4,3,134,2,2,0,29,1010,1,0,1.3333333333333333,0,0.6,0.13267326732673268
3083,2,2,3,4,210,2,2,1,29,3142,1,0,1.0,0,1.0,0.0668364099299809
3084,4,2,4,2,169,2,1,1,22,1322,1,0,1.3333333333333333,0,0.4,0.12783661119515885
3085,3,2,3,3,147,2,1,0,52,1040,1,3,1.0,0,0.75,0.14134615384615384
3086,4,2,4,1,213,3,1,0,21,3585,1,0,1.0,0,0.2,0.059414225941422594
3087,0,2,3,2,223,2,1,1,64,3595,1,3,1.0,0,0.5,0.06203059805285118
3088,1,2,4,1,233,2,2,0,60,2671,1,3,1.3333333333333333,0,0.2,0.08723324597529016
3089,2,2,4,2,218,2,0,1,1,2990,1,1,1.3333333333333333,0,0.4,0.07290969899665552
3090,4,2,4,5,219,3,2,1,27,3684,1,0,1.0,0,1.0,0.059446254071661236
3091,3,2,3,2,145,2,1,0,44,1212,1,3,1.0,0,0.5,0.11963696369636964
3092,4,2,3,3,257,3,1,1,44,3370,1,3,0.75,0,0.75,0.07626112759643917
3093,0,2,3,1,238,6,2,0,59,3375,1,3,0.42857142857142855,1,0.25,0.07051851851851852
3094,1,2,4,1,145,6,1,1,32,1673,1,0,0.5714285714285714,1,0.2,0.08667065152420801
3095,2,2,4,4,243,3,1,0,36,2111,1,0,1.0,0,0.8,0.11511132164850782
3096,4,2,4,4,179,2,1,1,18,1369,1,2,1.3333333333333333,0,0.8,0.13075237399561723
3097,3,2,2,3,188,2,0,1,25,2033,1,0,0.6666666666666666,0,1.0,0.09247417609444171
3098,4,2,4,4,168,3,2,1,53,1782,1,3,1.0,0,0.8,0.09427609427609428
3099,0,2,5,4,157,4,1,1,58,1252,1,3,1.0,1,0.6666666666666666,0.1253993610223642
3100,1,2,3,4,172,3,1,1,32,1943,1,0,0.75,0,1.0,0.0885229027277406
3101,2,2,5,1,195,3,1,1,37,3690,1,0,1.25,0,0.16666666666666666,0.052845528455284556
3102,4,2,3,2,225,3,1,0,59,3488,1,3,0.75,0,0.5,0.06450688073394495
3103,3,2,3,3,227,2,2,0,24,2749,1,0,1.0,0,0.75,0.08257548199345216
3104,4,2,3,5,159,3,1,1,46,1857,1,3,0.75,0,1.25,0.08562197092084006
3105,0,2,2,2,273,3,1,1,56,2633,1,3,0.5,0,0.6666666666666666,0.1036840106342575
3106,1,2,5,2,214,6,1,0,3,3234,1,1,0.7142857142857143,1,0.3333333333333333,0.06617192331478046
3107,2,2,4,2,175,3,2,0,34,1005,1,0,1.0,0,0.4,0.17412935323383086
3108,4,2,3,5,213,2,1,0,39,2857,1,0,1.0,0,1.25,0.07455372768638432
3109,3,2,4,3,190,4,2,1,12,3115,1,2,0.8,1,0.6,0.060995184590690206
3110,4,2,4,2,265,4,2,0,40,2637,1,0,0.8,1,0.4,0.10049298445202882
3111,0,2,4,4,146,4,1,1,12,1899,1,2,0.8,1,0.8,0.07688256977356503
3112,1,2,5,4,229,2,2,0,44,2419,1,3,1.6666666666666667,0,0.6666666666666666,0.09466721785861927
3113,2,2,3,5,195,3,2,0,47,2439,1,3,0.75,0,1.25,0.07995079950799508
3114,4,2,2,5,151,3,1,1,34,1652,1,0,0.5,0,1.6666666666666667,0.09140435835351089
3115,3,2,4,2,217,3,1,1,1,3133,1,1,1.0,0,0.4,0.06926268751994893
3116,4,2,4,4,134,3,1,0,14,1716,1,2,1.0,0,0.8,0.0780885780885781
3117,0,2,3,5,195,2,1,0,42,3814,1,3,1.0,0,1.25,0.05112742527530152
3118,1,2,4,3,142,4,1,1,29,1420,1,0,0.8,1,0.6,0.1
3119,2,2,2,4,182,4,2,1,1,3624,1,1,0.4,1,1.3333333333333333,0.05022075055187638
3120,4,2,4,2,155,5,1,0,48,1043,1,3,0.6666666666666666,1,0.4,0.1486097794822627
3121,3,2,3,5,238,2,2,0,34,2726,1,0,1.0,0,1.25,0.08730741012472487
3122,4,2,4,1,182,3,2,0,49,3198,1,3,1.0,0,0.2,0.056910569105691054
3123,0,2,4,1,237,4,2,0,22,2231,1,0,0.8,1,0.2,0.10623038995965935
3124,1,2,4,4,222,3,1,0,24,3503,1,0,1.0,0,0.8,0.06337425064230659
3125,2,1,5,4,177,2,2,0,45,1664,1,3,1.6666666666666667,0,0.6666666666666666,0.1063701923076923
3126,4,1,4,4,197,3,2,0,41,3280,1,3,1.0,0,0.8,0.060060975609756095
3127,3,1,3,1,224,3,1,0,48,3672,1,3,0.75,0,0.25,0.06100217864923747
3128,4,1,3,3,193,2,1,1,19,3097,1,2,1.0,0,0.75,0.06231837261866322
3129,0,1,3,1,169,3,0,1,24,1740,1,0,0.75,0,0.25,0.09712643678160919
3130,1,1,3,4,248,2,2,0,15,2983,1,2,1.0,0,1.0,0.08313778075762655
3131,2,1,6,5,246,4,2,1,50,3618,1,3,1.2,1,0.7142857142857143,0.06799336650082918
3132,4,1,4,1,232,3,2,1,55,2686,1,3,1.0,0,0.2,0.08637379002233805
3133,3,1,3,5,251,3,1,0,21,2476,1,0,0.75,0,1.25,0.10137318255250403
3134,4,1,3,4,163,3,2,1,58,1443,1,3,0.75,0,1.0,0.11295911295911296
3135,0,1,6,4,201,2,1,1,4,5916,1,1,2.0,0,0.5714285714285714,0.03397565922920893
3136,1,1,6,5,141,3,2,1,8,5031,0,1,1.5,0,0.7142857142857143,0.02802623732856291
3137,2,1,3,3,219,3,1,1,4,5956,0,1,0.75,0,0.75,0.0367696440564137
3138,4,1,4,3,161,3,0,1,7,4245,0,1,1.0,0,0.6,0.037926972909305065
3139,3,1,4,5,225,4,2,1,5,4622,0,1,0.8,1,1.0,0.048680225010817826
3140,4,1,5,3,277,3,2,1,1,4186,1,1,1.25,0,0.5,0.0661729574773053
3141,0,1,3,3,256,4,2,1,3,4732,0,1,0.6,1,0.75,0.05409974640743871
3142,1,1,6,2,153,5,1,0,1,4597,1,1,1.0,1,0.2857142857142857,0.0332825755927779
3143,2,1,4,4,135,3,1,0,4,4651,1,1,1.0,0,0.8,0.029026015910556868
3144,4,1,3,3,253,3,2,1,7,5085,0,1,0.75,0,0.75,0.04975417895771878
3145,3,1,4,5,139,3,1,1,5,5335,0,1,1.0,0,1.0,0.0260543580131209
3146,4,1,3,5,136,2,0,0,1,4971,0,1,1.0,0,1.25,0.02735868034600684
3147,0,0,4,1,172,3,2,1,7,4883,0,1,1.0,0,0.2,0.035224247388900266
3148,1,0,4,2,272,3,0,0,6,4559,0,1,1.0,0,0.4,0.05966220662425971
3149,2,0,3,3,207,3,0,1,1,5632,1,1,0.75,0,0.75,0.03675426136363636
3150,4,0,2,3,134,3,1,1,4,5958,0,1,0.5,0,1.0,0.02249076871433367
3151,3,0,3,3,238,8,2,0,3,4943,0,1,0.3333333333333333,1,0.75,0.048148897430710096
3152,4,0,2,4,274,10,0,1,3,4167,1,1,0.18181818181818182,1,1.3333333333333333,0.06575473962083034
3153,0,0,4,2,237,6,1,0,8,5695,0,1,0.5714285714285714,1,0.4,0.04161545215100966
3154,1,0,3,2,153,10,0,1,2,5455,0,1,0.2727272727272727,1,0.5,0.028047662694775436
3155,2,0,4,1,223,3,1,0,8,4974,1,1,1.0,0,0.2,0.044833132287897065
3156,4,0,3,4,149,3,1,1,1,5040,1,1,0.75,0,1.0,0.029563492063492063
3157,3,0,3,5,132,3,1,1,7,4013,1,1,0.75,0,1.25,0.032893097433341636
3158,4,0,4,2,246,3,1,0,7,5616,0,1,1.0,0,0.4,0.0438034188034188
3159,0,0,4,2,159,5,1,0,4,5547,1,1,0.6666666666666666,1,0.4,0.028664142779881017
3160,1,0,3,1,162,8,0,0,10,5429,0,1,0.3333333333333333,1,0.25,0.02983974949346104
3161,2,0,3,3,123,5,2,0,5,4292,0,1,0.5,1,0.75,0.028657968313140728
3162,4,0,5,1,231,7,0,0,9,5558,0,1,0.625,1,0.16666666666666666,0.041561712846347604
3163,3,0,3,1,213,10,2,1,9,4862,0,1,0.2727272727272727,1,0.25,0.043809132044426165
3164,4,0,5,2,160,3,0,1,1,5834,0,1,1.25,0,0.3333333333333333,0.027425437092903668
3165,0,0,4,4,225,5,1,1,5,5060,1,1,0.6666666666666666,1,0.8,0.044466403162055336
3166,1,0,3,1,178,3,1,1,3,4811,0,1,0.75,0,0.25,0.03699854500103929
3167,2,0,4,1,273,3,2,1,5,5055,0,1,1.0,0,0.2,0.05400593471810089
3168,4,0,3,2,129,3,0,1,9,4342,1,1,0.75,0,0.5,0.029709811146936896
3169,3,2,3,1,273,6,1,0,9,1198,1,1,0.42857142857142855,1,0.25,0.2278797996661102
3170,4,2,6,3,161,4,2,1,8,1247,0,1,1.2,1,0.42857142857142855,0.12910986367281477
3171,0,2,4,5,139,3,1,0,3,5824,1,1,1.0,0,1.0,0.02386675824175824
3172,1,2,3,2,136,2,0,0,6,4002,1,1,1.0,0,0.5,0.03398300849575212
3173,2,2,4,4,172,3,2,0,1,4201,0,1,1.0,0,0.8,0.04094263270649845
3174,4,2,4,2,272,3,0,1,7,5927,0,1,1.0,0,0.4,0.045891682132613465
3175,3,2,3,2,207,3,0,0,3,4909,1,1,0.75,0,0.5,0.042167447545324914
3176,4,2,2,3,134,3,1,1,6,4444,1,1,0.5,0,1.0,0.030153015301530153
3177,0,2,3,2,238,8,2,1,3,4388,1,1,0.3333333333333333,1,0.5,0.05423883318140383
3178,1,2,2,1,274,10,0,0,1,5622,0,1,0.18181818181818182,1,0.3333333333333333,0.04873710423336891
3179,2,2,4,3,237,6,1,1,8,5588,0,1,0.5714285714285714,1,0.6,0.04241231209735147
3180,4,2,3,2,153,10,0,0,7,5305,0,1,0.2727272727272727,1,0.5,0.02884071630537229
3181,3,2,4,2,223,3,1,1,7,4026,1,1,1.0,0,0.4,0.0553899652260308
3182,4,2,3,5,149,3,1,0,9,5412,0,1,0.75,0,1.25,0.02753141167775314
3183,0,2,3,3,132,3,1,1,6,5721,1,1,0.75,0,0.75,0.023072889355007866
3184,1,2,4,3,246,3,1,0,5,4710,0,1,1.0,0,0.6,0.05222929936305733
3185,2,2,4,3,159,5,1,1,4,4666,1,1,0.6666666666666666,1,0.6,0.034076296613801974
3186,4,2,3,3,162,8,0,0,10,4842,0,1,0.3333333333333333,1,0.75,0.03345724907063197
3187,3,2,3,1,123,5,2,0,10,4231,0,1,0.5,1,0.25,0.02907114157409596
3188,4,2,5,5,231,7,0,1,6,5755,0,1,0.625,1,0.8333333333333334,0.04013900955690704
3189,0,2,3,3,213,10,2,1,2,4847,0,1,0.2727272727272727,1,0.75,0.04394470806684547
3190,1,2,5,1,160,3,0,1,2,5141,1,1,1.25,0,0.16666666666666666,0.031122349737405176
3191,2,2,4,3,225,5,1,1,8,4195,0,1,0.6666666666666666,1,0.6,0.05363528009535161
3192,4,2,3,5,178,3,1,0,3,5540,0,1,0.75,0,1.25,0.032129963898916966
3193,3,2,4,5,273,3,2,1,2,4374,0,1,1.0,0,1.0,0.062414266117969824
3194,4,2,3,3,129,3,0,1,7,5197,1,1,0.75,0,0.75,0.024822012699634403
3195,0,2,3,1,273,6,1,1,1,1293,0,1,0.42857142857142855,1,0.25,0.2111368909512761
3196,1,2,6,4,161,4,2,1,3,1747,1,1,1.2,1,0.5714285714285714,0.09215798511734402
3197,2,2,5,2,206,4,1,1,5,1149,0,1,1.0,1,0.3333333333333333,0.17928633594429938
3198,4,2,4,5,296,2,2,1,1,1678,0,1,1.3333333333333333,0,1.0,0.1764004767580453
3199,3,2,3,2,249,5,2,0,6,1887,0,1,0.5,1,0.5,0.13195548489666137
3200,4,2,4,4,301,5,1,1,6,1931,0,1,0.6666666666666666,1,0.8,0.15587778353184878
3201,0,2,4,3,296,3,1,1,4,1991,0,1,1.0,0,0.6,0.1486690105474636
3202,1,2,3,5,205,4,1,1,2,1648,0,1,0.6,1,1.25,0.12439320388349515
3203,2,2,3,3,132,2,1,0,9,4355,1,1,1.0,0,0.75,0.03030998851894374
3204,4,2,4,2,223,3,0,1,5,4282,0,1,1.0,0,0.4,0.05207846800560486
3205,3,2,3,1,190,3,2,0,2,4312,0,1,0.75,0,0.25,0.04406307977736549
3206,4,2,5,3,194,3,1,0,1,4331,0,1,1.25,0,0.5,0.04479335026552759
3207,0,2,2,4,176,2,2,0,2,5138,0,1,0.6666666666666666,0,1.3333333333333333,0.03425457376411055
3208,1,2,6,4,227,5,2,0,8,4388,0,1,1.0,1,0.5714285714285714,0.051731996353691884
3209,2,2,5,1,149,2,1,1,9,5435,0,1,1.6666666666666667,0,0.16666666666666666,0.027414903403863846
3210,4,2,5,2,173,2,1,1,7,5836,0,1,1.6666666666666667,0,0.3333333333333333,0.0296435915010281
3211,3,2,3,2,181,2,1,0,6,5410,0,1,1.0,0,0.5,0.03345656192236599
3212,4,2,3,5,251,2,1,1,4,4015,0,1,1.0,0,1.25,0.06251556662515567
3213,0,2,4,5,243,3,1,0,2,4909,0,1,1.0,0,1.0,0.04950091668364229
3214,1,2,3,4,210,3,1,1,10,4398,1,1,0.75,0,1.0,0.047748976807639835
3215,2,2,5,2,145,4,2,0,9,4028,0,1,1.0,1,0.3333333333333333,0.03599801390268123
3216,4,2,3,1,196,3,1,1,10,4546,0,1,0.75,0,0.25,0.0431148262208535
3217,3,2,3,4,154,2,2,1,5,5735,1,1,1.0,0,1.0,0.026852659110723626
3218,4,2,4,1,164,4,1,1,6,4432,1,1,0.8,1,0.2,0.03700361010830325
3219,0,2,4,2,210,3,2,0,1,4379,1,1,1.0,0,0.4,0.04795615437314455
3220,1,2,5,3,212,2,1,0,7,5219,0,1,1.6666666666666667,0,0.5,0.040620808584019924
3221,2,2,3,1,263,2,2,1,9,4868,1,1,1.0,0,0.25,0.054026294165981925
3222,4,2,3,4,155,2,1,1,3,5481,1,1,1.0,0,1.0,0.028279511038131727
3223,3,2,3,4,223,2,1,1,9,4211,0,1,1.0,0,1.0,0.05295654238898124
3224,4,2,5,4,269,3,1,0,3,4489,0,1,1.25,0,0.6666666666666666,0.059924259300512366
3225,0,2,3,4,117,3,1,0,6,4046,0,1,0.75,0,1.0,0.028917449332674247
3226,1,2,4,4,151,2,1,1,3,4105,1,1,1.3333333333333333,0,0.8,0.03678440925700365
3227,2,2,4,2,271,3,2,1,4,4743,1,1,1.0,0,0.4,0.057136833227914824
3228,4,2,3,3,205,3,1,1,10,5714,0,1,0.75,0,0.75,0.03587679383969199
3229,3,2,5,3,210,5,2,1,9,5431,1,1,0.8333333333333334,1,0.5,0.038666912170870926
3230,4,2,4,1,133,2,2,1,8,4277,0,1,1.3333333333333333,0,0.2,0.031096563011456628
3231,0,2,5,2,215,6,2,0,5,5195,1,1,0.7142857142857143,1,0.3333333333333333,0.04138594802694899
3232,1,2,2,3,140,3,1,0,2,4691,0,1,0.5,0,1.0,0.029844382860797273
3233,2,2,3,3,255,2,1,1,8,5955,1,1,1.0,0,0.75,0.042821158690176324
3234,4,2,2,5,159,3,1,1,5,4190,0,1,0.5,0,1.6666666666666667,0.03794749403341289
3235,3,2,5,3,169,2,1,1,8,5352,1,1,1.6666666666666667,0,0.5,0.03157698056801196
3236,4,2,5,4,182,2,2,1,2,4554,1,1,1.6666666666666667,0,0.6666666666666666,0.039964866051822576
3237,0,2,2,5,231,2,1,0,10,4406,1,1,0.6666666666666666,0,1.6666666666666667,0.05242850658193373
3238,1,2,3,4,177,3,1,0,6,4445,0,1,0.75,0,1.0,0.03982002249718785
3239,2,2,4,3,250,3,2,0,3,5055,1,1,1.0,0,0.6,0.04945598417408507
3240,4,2,4,2,145,3,2,0,4,5122,1,1,1.0,0,0.4,0.02830925419757907
3241,3,2,2,5,117,3,0,0,2,4268,1,1,0.5,0,1.6666666666666667,0.027413308341143392
3242,4,2,3,4,170,3,1,1,5,4716,1,1,0.75,0,1.0,0.03604749787955895
3243,0,2,4,4,173,3,0,0,9,5382,1,1,1.0,0,0.8,0.03214418431809736
3244,1,2,4,2,232,3,2,1,8,4658,1,1,1.0,0,0.4,0.0498067840274796
3245,2,2,3,2,231,4,2,1,4,5510,0,1,0.6,1,0.5,0.04192377495462795
3246,4,2,3,4,136,3,2,1,2,4524,1,1,0.75,0,1.0,0.030061892130857647
3247,3,2,4,1,189,3,2,1,5,4496,1,1,1.0,0,0.2,0.04203736654804271
3248,4,2,5,4,222,3,1,1,7,5340,0,1,1.25,0,0.6666666666666666,0.04157303370786517
3249,0,2,4,3,148,3,0,0,7,5034,1,1,1.0,0,0.6,0.029400079459674214
3250,1,2,5,2,265,2,2,0,7,5464,1,1,1.6666666666666667,0,0.3333333333333333,0.04849926793557833
3251,2,2,4,1,181,2,1,0,3,5877,0,1,1.3333333333333333,0,0.2,0.0307980262038455
3252,4,2,6,5,189,2,0,1,4,5898,1,1,2.0,0,0.7142857142857143,0.03204476093591048
3253,3,2,3,2,160,3,2,0,6,4808,1,1,0.75,0,0.5,0.033277870216306155
3254,4,2,3,3,235,3,2,0,10,4186,0,1,0.75,0,0.75,0.05613951266125179
3255,0,2,3,4,100,3,2,1,4,4191,0,1,0.75,0,1.0,0.023860653781913623
3256,1,2,5,5,135,4,2,0,7,5765,1,1,1.0,1,0.8333333333333334,0.023417172593235037
3257,2,2,5,2,137,3,1,1,6,4883,0,1,1.25,0,0.3333333333333333,0.028056522629531025
3258,4,2,4,2,222,3,0,0,9,5337,0,1,1.0,0,0.4,0.041596402473299605
3259,3,2,5,1,246,3,2,0,10,4078,1,1,1.25,0,0.16666666666666666,0.06032368808239333
3260,4,2,3,3,202,3,2,0,8,5486,1,1,0.75,0,0.75,0.03682099890630696
3261,0,2,4,5,273,3,1,0,1,5043,1,1,1.0,0,1.0,0.05413444378346222
3262,1,1,5,1,248,2,1,0,9,5881,1,1,1.6666666666666667,0,0.16666666666666666,0.04216969903077708
3263,2,1,4,4,199,4,2,0,5,4194,0,1,0.8,1,0.8,0.04744873628993801
3264,4,1,4,3,209,3,2,1,7,4104,1,1,1.0,0,0.6,0.05092592592592592
3265,3,1,4,5,216,2,1,1,2,4905,0,1,1.3333333333333333,0,1.0,0.044036697247706424
3266,4,1,4,2,227,3,1,1,2,4318,1,1,1.0,0,0.4,0.05257063455303381
3267,0,1,3,1,216,4,2,0,4,4416,0,1,0.6,1,0.25,0.04891304347826087
3268,1,1,2,3,242,2,2,0,1,5892,1,1,0.6666666666666666,0,1.0,0.04107264086897488
3269,2,1,5,4,217,3,2,0,8,4949,1,1,1.25,0,0.6666666666666666,0.04384724186704385
3270,4,1,2,2,160,3,2,0,9,4613,0,1,0.5,0,0.6666666666666666,0.03468458703663559
3271,3,1,5,3,141,2,2,1,4,5257,0,1,1.6666666666666667,0,0.5,0.026821381015788473
3272,4,1,5,4,263,2,2,0,5,4595,0,1,1.6666666666666667,0,0.6666666666666666,0.05723612622415669
3273,0,1,5,4,171,4,1,1,7,5359,1,1,1.0,1,0.6666666666666666,0.03190893823474529
3274,1,1,3,5,195,2,1,0,4,4864,0,1,1.0,0,1.25,0.04009046052631579
3275,2,1,3,5,237,3,1,1,4,5561,1,1,0.75,0,1.25,0.04261823413055206
3276,4,1,2,5,241,4,1,0,4,5693,1,1,0.4,1,1.6666666666666667,0.04233268926752152
3277,3,1,3,4,134,3,2,0,9,4230,1,1,0.75,0,1.0,0.03167848699763593
3278,4,1,5,5,156,3,1,0,5,5398,1,1,1.25,0,0.8333333333333334,0.028899592441645052
3279,0,1,3,4,211,2,1,1,6,6000,0,1,1.0,0,1.0,0.035166666666666666
3280,1,1,3,2,243,2,1,0,5,4769,0,1,1.0,0,0.5,0.05095407842314951
3281,2,1,4,3,196,2,2,0,7,4116,1,1,1.3333333333333333,0,0.6,0.047619047619047616
3282,4,1,3,3,242,2,2,0,7,4960,0,1,1.0,0,0.75,0.04879032258064516
3283,3,1,3,4,175,3,1,0,3,4449,0,1,0.75,0,1.0,0.039334681951000226
3284,4,0,2,2,155,3,1,1,1,5154,0,1,0.5,0,0.6666666666666666,0.030073729142413658
3285,0,0,4,1,200,2,1,0,9,4808,1,1,1.3333333333333333,0,0.2,0.04159733777038269
3286,1,0,3,3,191,3,1,1,4,4586,0,1,0.75,0,0.75,0.04164849542084605
3287,2,0,4,5,221,3,1,0,6,5895,0,1,1.0,0,1.0,0.03748939779474131
3288,4,0,3,1,135,3,1,1,9,4511,0,1,0.75,0,0.25,0.029926845488805143
3289,3,0,3,2,152,4,2,0,7,5943,1,1,0.6,1,0.5,0.02557630826182063
3290,4,0,2,5,172,2,1,1,7,4649,0,1,0.6666666666666666,0,1.6666666666666667,0.03699720369972037
3291,0,0,5,2,253,2,0,0,2,5643,1,1,1.6666666666666667,0,0.3333333333333333,0.04483430799220273
3292,1,0,5,1,270,2,0,1,10,5360,0,1,1.6666666666666667,0,0.16666666666666666,0.05037313432835821
3293,2,0,2,4,139,4,0,1,3,5041,0,1,0.4,1,1.3333333333333333,0.027573894068637174
3294,4,0,5,2,257,4,2,1,9,5088,0,1,1.0,1,0.3333333333333333,0.05051100628930818
3295,3,0,4,1,155,3,1,0,5,4283,1,1,1.0,0,0.2,0.03618958673826757
3296,4,0,3,5,125,2,1,1,5,4933,1,1,1.0,0,1.25,0.02533954996959254
3297,0,0,5,4,233,2,1,0,7,4597,1,1,1.6666666666666667,0,0.6666666666666666,0.05068522949749837
3298,1,0,3,3,205,2,2,1,6,4989,1,1,1.0,0,0.75,0.04109039887753057
3299,2,0,5,4,243,3,2,1,4,4420,1,1,1.25,0,0.6666666666666666,0.05497737556561086
3300,4,0,4,4,208,3,1,0,10,4919,0,1,1.0,0,0.8,0.042285017279934944
3301,3,0,3,1,230,3,2,0,6,4392,0,1,0.75,0,0.25,0.052367941712204005
3302,4,0,4,5,205,3,2,1,5,4949,1,1,1.0,0,1.0,0.04142250959789857
3303,0,0,3,4,170,2,1,0,2,5664,0,1,1.0,0,1.0,0.03001412429378531
3304,1,0,4,2,222,2,2,1,5,4268,0,1,1.3333333333333333,0,0.4,0.052014995313964384
3305,2,0,5,4,186,2,1,1,3,4213,0,1,1.6666666666666667,0,0.6666666666666666,0.04414906242582483
3306,4,2,5,1,208,2,1,0,8,5218,0,1,1.6666666666666667,0,0.16666666666666666,0.039862016098121886
3307,3,2,4,3,223,3,2,0,9,5897,0,1,1.0,0,0.6,0.03781583856198067
3308,4,2,5,3,154,2,2,1,8,4006,0,1,1.6666666666666667,0,0.5,0.038442336495257114
3309,0,2,5,3,235,4,2,0,10,4011,0,1,1.0,1,0.5,0.05858888057840937
3310,1,2,4,3,271,3,2,1,1,4137,0,1,1.0,0,0.6,0.06550640560792845
3311,2,2,4,5,250,3,1,0,2,5206,0,1,1.0,0,1.0,0.04802151363810987
3312,4,2,4,2,206,2,2,1,4,5159,0,1,1.3333333333333333,0,0.4,0.039930219034696644
3313,3,2,3,1,153,3,1,1,10,5121,1,1,0.75,0,0.25,0.029876977152899824
3314,4,2,4,4,212,2,2,0,6,4117,1,1,1.3333333333333333,0,0.8,0.051493806169540926
3315,0,2,6,4,168,2,0,1,6,5686,0,1,2.0,0,0.5714285714285714,0.029546253957087584
3316,1,2,3,1,171,2,1,1,10,5379,1,1,1.0,0,0.25,0.03179029559397657
3317,2,2,3,5,132,2,1,1,10,4462,1,1,1.0,0,1.25,0.029583146571044376
3318,4,2,5,3,141,3,1,1,9,4857,0,1,1.25,0,0.5,0.029030265596046944
3319,3,2,3,2,254,2,1,1,1,4334,0,1,1.0,0,0.5,0.0586063682510383
3320,4,2,4,4,159,2,2,0,6,5221,0,1,1.3333333333333333,0,0.8,0.030453936027580925
3321,0,2,2,4,194,2,1,0,4,4803,1,1,0.6666666666666666,0,1.3333333333333333,0.04039142202789923
3322,1,2,4,3,178,6,1,1,6,4203,0,1,0.5714285714285714,1,0.6,0.0423507018796098
3323,2,2,3,4,151,3,1,1,2,5712,1,1,0.75,0,1.0,0.026435574229691877
3324,4,2,5,1,244,2,1,0,5,4125,1,1,1.6666666666666667,0,0.16666666666666666,0.05915151515151515
3325,3,2,3,2,237,3,1,1,8,5287,1,1,0.75,0,0.5,0.0448269339890297
3326,4,2,3,1,241,3,2,1,9,5184,0,1,0.75,0,0.25,0.046489197530864196
3327,0,2,4,2,156,3,1,1,3,5923,0,1,1.0,0,0.4,0.026338004389667397
3328,1,2,4,3,243,3,2,1,1,5021,0,1,1.0,0,0.6,0.048396733718382795
3329,2,2,5,5,219,2,2,1,4,4289,0,1,1.6666666666666667,0,0.8333333333333334,0.051060853345768244
3330,4,2,4,5,168,2,0,1,2,5776,0,1,1.3333333333333333,0,1.0,0.029085872576177285
3331,3,2,6,3,224,6,0,1,8,5661,0,1,0.8571428571428571,1,0.42857142857142855,0.039568980745451336
3332,4,2,4,4,216,2,2,1,2,5840,1,1,1.3333333333333333,0,0.8,0.036986301369863014
3333,0,2,3,1,187,5,1,0,6,4698,0,1,0.5,1,0.25,0.039804171988080034
3334,1,2,5,3,204,3,0,0,1,4037,1,1,1.25,0,0.5,0.050532573693336635
3335,2,2,6,5,266,5,1,1,10,4140,0,1,1.0,1,0.7142857142857143,0.0642512077294686
3336,4,2,3,4,179,2,1,0,2,4931,1,1,1.0,0,1.0,0.036300953153518556
3337,3,2,3,4,184,3,1,1,10,4776,0,1,0.75,0,1.0,0.038525963149078725
3338,4,2,6,2,204,4,2,0,2,4431,0,1,1.2,1,0.2857142857142857,0.046039268788083954
3339,0,2,3,4,255,2,2,0,7,4332,1,1,1.0,0,1.0,0.05886426592797784
3340,1,2,4,1,272,2,2,0,5,5252,0,1,1.3333333333333333,0,0.2,0.05178979436405179
